position_err, heading_err0.06936301601377359, 0.13620204095900268
0.059155317925192484, 0.09555623979316456
0.07456481210282433, 0.18824168970663563
0.06307688226790673, 0.18056548456599184
0.07198499402759093, 0.08841100151082848
0.06422976406256684, 0.10014448113838878
0.05552305753479884, 0.10703504799616892
1.0, 1.0
1.0, 1.0
0.08056366314894518, 0.19637123547200674
0.05538038897397492, 0.15803274412427032
0.08485898647901007, 0.16972160285680235
1.0, 1.0
0.09560060698402134, 0.11376019888540902
0.08041913552631291, 0.19346403789826186
1.0, 1.0
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.06125526700501916, 0.14738515803160648
0.076088169295066, 0.061276842892538916
1.0, 1.0
0.0683311036783529, 0.08486478095201445
0.05659423830760932, 0.14112407251986206
0.0726580473784195, 0.07826487070116166
0.060825265442906805, 0.19350874298556242
0.06306135554800747, 0.10052985510782082
0.08624451649330886, 0.21521519429354333
1.0, 1.0
0.07157015161396205, 0.13207901625795943
0.07179430687868746, 0.20147244464611352
0.057641782413879884, 0.2408050213928486
0.06024895856415777, 0.146915622109421
0.07042816364130026, 0.11565974782006132
0.05394436240411414, 0.2185254802195321
0.06134062734760136, 0.24207477652792755
0.07004420499018243, 0.07441815052087104
1.0, 1.0
0.16132122808297364, 0.40063691367383925
0.0700758772427832, 0.10135736987850259
0.08195972967458061, 0.10189304431331994
0.06942059076249552, 0.08718639480671472
0.10454010790417444, 0.1950660884851444
1.0, 1.0
1.0, 1.0
0.052244059844543826, 0.2030261444425299
0.05559470386430895, 0.12402744489649282
0.09764158542836507, 0.27112704841816365
1.0, 1.0
0.07373227327709252, 0.04713409961211131
0.07887350215603076, 0.16393736186658922
0.05770761837365273, 0.09299831754386331
0.05566574179503513, 0.091007049177172
0.08152163374132042, 0.09894814031304162
0.07021903552322162, 0.10261757432575246
0.06485226522510482, 0.16875768211760792
1.0, 1.0
0.06589530456027373, 0.11571966369420039
1.0, 1.0
0.05604333107657525, 0.2223693500047685
0.06950733797784997, 0.2310538157758536
0.05714738546341733, 0.23873958756811153
0.08597512426181379, 0.1367184305128252
0.12101936397254906, 0.3639867838076819
1.0, 1.0
0.08473220523472377, 0.22956095666608622
1.0, 1.0
1.0, 1.0
0.0924784634642095, 0.1571593435620816
0.07811724121979037, 0.1605881912957047
0.061919632240718225, 0.2085154312954725
1.0, 1.0
0.0991100976112772, 0.15625134905897156
0.06058661620004017, 0.24004590342293466
0.08524496801702107, 0.09913760489806078
0.0654007871533212, 0.12990843863110657
0.05652339596397519, 0.23589512128427537
0.06615531057839358, 0.15068233371810968
0.09230178459057564, 0.23495084063641639
0.07759462012100972, 0.10552797832218153
1.0, 1.0
1.0, 1.0
1.0, 1.0
0.0814669568588874, 0.10762466634003272
0.06642995015786858, 0.21308456703280393
1.0, 1.0
1.0, 1.0
0.052625043148996395, 0.1715752777997121
0.06662140440820141, 0.1490369365314529
0.07801230352772767, 0.08342673625376436
0.0776855573234043, 0.2517788207561538
0.0599895420049412, 0.19420535265102598
0.06860544359750552, 0.10440127873032425
0.08191235381883351, 0.10100626998009278
0.048967199009467166, 0.08776311160246607
0.059634273984700586, 0.20743865504135695
1.0, 1.0
1.0, 1.0
0.08984670627322044, 0.13734464018028805
0.08573418496314603, 0.1350377182542514
